timestamp,aircraft_id,flight_phase,vibration_rms,thermal_celsius,acoustic_db,pressure_psi,fault_detected,fault_type,severity
2024-01-01 00:01:00,4,cruise,0.2096014366724606,371.4906832425953,75.87193814503843,2936.0299669274727,0,none,0.46646371263686115
2024-01-01 00:01:01,6,cruise,0.290178066982532,397.55240918459293,75.18996053234105,3271.940084635574,0,none,0.4724341267739409
2024-01-01 00:01:02,2,climb,0.2511818434244461,385.4280329526479,79.69639520741539,3003.192604606403,0,none,0.24999774727643942
2024-01-01 00:01:03,10,cruise,0.24277699746265638,449.50415819968447,71.53387859711407,3063.955095011609,1,bearing_wear,0.566694268423203
2024-01-01 00:01:04,2,descent,0.2329013889458253,434.0671212827378,73.16591801620062,3175.8634582977525,1,blade_damage,0.7913587602016108
2024-01-01 00:01:05,10,descent,0.23913484361233323,292.8527719153424,67.44173142032888,2872.08365317615,0,none,0.6343287314676826
2024-01-01 00:01:06,4,cruise,0.2828551005276082,495.14544830994816,79.93507418031888,2969.0540075590698,0,none,0.8928971096315336
2024-01-01 00:01:07,8,cruise,0.17911656561395028,385.58415651299237,67.38551376757097,3335.21358529398,0,none,0.760785688210981
2024-01-01 00:01:08,7,takeoff,0.2504701982637621,486.1181593025913,77.69778226558402,3075.648586155616,0,none,0.6491883773384554
2024-01-01 00:01:09,9,climb,0.2178243944387388,435.8025567631532,83.40547846664352,2781.0045999203167,0,none,0.8384039934971059
2024-01-01 00:01:10,8,takeoff,0.18084412314330034,412.41149675387175,84.628677102293,2828.7282697823334,0,none,0.7298151651055278
2024-01-01 00:01:11,5,landing,0.19501374484793604,395.2918703199908,73.4701575142739,3178.386573605517,1,blade_damage,0.9604941247047202
2024-01-01 00:01:12,2,takeoff,0.2109577340773172,537.9388623905521,73.27061199997998,2774.1051695332076,1,compressor_stall,0.5035952316325729
2024-01-01 00:01:13,5,climb,0.1570029966165289,386.41752237965875,74.62940539652745,2905.4019818941415,0,none,0.1070031388645849
2024-01-01 00:01:14,8,descent,0.24320063877502235,366.4334448267676,79.50369665136596,3040.6604393484604,0,none,0.43441474696599647
2024-01-01 00:01:15,10,landing,0.19485742879554807,370.93454864413263,74.33952022563189,3002.724301320541,0,none,0.5224494597001093
2024-01-01 00:01:16,9,descent,0.20424645811213368,400.0529583980911,73.63130826798151,3296.6435186205854,1,blade_damage,0.8341105439424802
2024-01-01 00:01:17,9,preflight,0.2678601274963904,399.96568766127587,80.36352836813546,2509.8765188611796,0,none,0.7760138781796975
2024-01-01 00:01:18,1,preflight,0.20648741026134013,450.2011986168219,75.21837642172419,3096.3894345063604,0,none,0.16096203220339433
2024-01-01 00:01:19,9,cruise,0.27763342222105525,437.91245171059813,74.23455608686476,2943.483424192643,0,none,0.7948989106144787
2024-01-01 00:01:20,7,takeoff,0.17375927455524282,437.9745343227004,70.61934119090427,3263.401641680888,0,none,0.7416627668228305
2024-01-01 00:01:21,9,preflight,0.14514650806026747,388.58810034241844,80.13515191732033,2952.8745756939884,0,none,0.9008223271839684
2024-01-01 00:01:22,8,cruise,0.18550034265275586,433.82610540056226,76.23539067427956,2958.670147581329,0,none,0.37345499267428284
2024-01-01 00:01:23,1,landing,0.05926426502540935,439.06483213408563,74.94138725433194,2999.1846827430268,0,none,0.17654338903161504
2024-01-01 00:01:24,8,cruise,0.2452880876235472,396.03369407574223,65.69012617999175,2867.771869508772,0,none,0.7586285869672696
2024-01-01 00:01:25,8,cruise,0.14805507293562525,413.9600074361379,79.77249197695832,2881.8174655982107,0,none,0.5884308517810484
2024-01-01 00:01:26,3,cruise,0.16911522892768652,439.00156964125233,69.32876065573947,2970.208860124461,0,none,0.7124923482589538
2024-01-01 00:01:27,1,climb,0.23581392808104637,410.5582650504516,77.25959480509782,3328.994486289084,0,none,0.9967404708691651
2024-01-01 00:01:28,8,cruise,0.20595605489589458,415.3289137574234,71.10732842642362,2901.730029857815,0,none,0.1945397496217044
2024-01-01 00:01:29,3,climb,0.177972727095994,470.3547620207389,69.63450528346604,2862.5005249191886,0,none,0.41105160547413766
2024-01-01 00:01:30,3,takeoff,0.09817288137391154,410.9506761737582,79.64075742236335,2919.9703787218155,0,none,0.19269679272416895
2024-01-01 00:01:31,1,descent,0.26504040149485975,369.61339583272985,75.50828949621493,3000.679207178494,0,none,0.8606231872440699
2024-01-01 00:01:32,5,takeoff,0.23615400167382322,332.71599943822275,75.2052005932557,3358.4889148527986,0,none,0.016981025390197413
2024-01-01 00:01:33,10,landing,0.3027860664849126,405.65754769832864,84.75254744529764,2847.2429452468914,0,none,0.13522311813391164
2024-01-01 00:01:34,7,climb,0.17018100820047966,383.42664366758777,84.67517867716776,3499.8185898615775,1,oil_leak,0.8961748591729986
2024-01-01 00:01:35,10,cruise,0.12727748678109962,440.415696549846,73.76522949273559,3090.4598704935374,1,ignition_failure,0.8722406367815203
2024-01-01 00:01:36,9,cruise,0.2497377642632212,478.8849049346321,68.46426866635133,2799.9347728869766,0,none,0.6284542028680485
2024-01-01 00:01:37,7,takeoff,0.19059700412998246,348.5147438344387,82.06905911113965,2890.5489783322555,0,none,0.3886123319436511
2024-01-01 00:01:38,9,preflight,0.23140849295344781,355.70763783226545,68.27695723463266,2612.710048961961,0,none,0.1587003031844917
2024-01-01 00:01:39,8,cruise,0.2809957643663278,398.7920445209854,77.37599471382748,3021.3363810356573,0,none,0.3216086960262382
2024-01-01 00:01:40,2,descent,0.21940765482320884,360.0034064203895,73.66053779150847,3210.3070531378116,0,none,0.7434202588808663
2024-01-01 00:01:41,1,descent,0.20836494502727665,388.898703453007,75.37999710325975,3006.2177960595327,1,crack_detection,0.5098845455990465
2024-01-01 00:01:42,7,cruise,0.21150013931527953,373.19133905496676,81.13145785424287,3160.5614797135095,0,none,0.4625953322848746
2024-01-01 00:01:43,7,descent,0.11813759070176677,349.61111048651793,71.0657780156141,3085.6974562380465,0,none,0.6086260151683957
2024-01-01 00:01:44,8,cruise,0.25540191047415234,441.2942690837984,71.95919637926501,3242.0268977012884,0,none,0.9128875431702509
2024-01-01 00:01:45,5,descent,0.2586043081124581,403.7641022321503,78.79026200015655,2804.0524265766708,0,none,0.2501052673439699
2024-01-01 00:01:46,3,cruise,0.22652850124812624,491.5184364687806,83.94409153518461,3176.57644308176,0,none,0.4479965671096009
2024-01-01 00:01:47,8,cruise,0.12422976825345844,417.9503320477196,87.37086981651889,3377.355188477684,1,compressor_stall,0.5869417871769385
2024-01-01 00:01:48,6,descent,0.19394255874314933,464.4266169524244,67.7459466372845,3513.05982313283,0,none,0.4661869248409256
2024-01-01 00:01:49,3,cruise,0.2719262887696427,363.560169278143,72.90194686866843,3284.0652351816607,0,none,0.6964615576728983
2024-01-01 00:01:50,1,descent,0.1717123168513266,362.9396432398959,69.84228569326729,3034.2942820131575,0,none,0.4820640954377132
2024-01-01 00:01:51,3,cruise,0.25921265259568305,511.0435303486445,79.23275837699276,2806.945356235633,0,none,0.834536345316416
2024-01-01 00:01:52,5,climb,0.2027548246328427,369.5542035202148,75.30433706763787,2836.6754042292096,0,none,0.5532580993405042
2024-01-01 00:01:53,3,preflight,0.23562519197579804,352.5425224587065,79.38893687481874,2965.365001542309,0,none,0.38576517190616944
2024-01-01 00:01:54,1,cruise,0.17939292935876086,341.4376928481341,73.02442798692378,3371.9844775040633,0,none,0.7823210660781421
2024-01-01 00:01:55,5,cruise,0.20421904408228334,495.7875282348274,78.49764002215144,2893.926058509184,1,crack_detection,0.5471996612878063
2024-01-01 00:01:56,10,descent,0.2218357624084439,386.2651480167696,74.10529884125182,3035.9194461652737,0,none,0.5155526361388099
2024-01-01 00:01:57,7,takeoff,0.1458383013052908,420.1696040050279,75.71115242103434,3188.1527554025747,0,none,0.9946703614441803
2024-01-01 00:01:58,7,descent,0.21369565644895058,407.56986097450203,72.11879515224831,2342.8667591833364,1,crack_detection,0.5427270994644872
2024-01-01 00:01:59,9,descent,0.06557373501015695,363.82952258386314,81.8002180761253,2787.317495809657,0,none,0.8551421857410743
2024-01-01 00:02:00,10,climb,0.16992491065891138,385.18485012479465,68.6864131519853,3390.634240482699,1,bearing_wear,0.8650920663277268
2024-01-01 00:02:01,10,descent,0.22719415071818896,442.2841935347413,74.43134951016131,3208.58048968914,0,none,0.34821646655790495
2024-01-01 00:02:02,3,landing,0.2560131460275281,338.7071140770935,83.90441991469459,3209.92890803981,0,none,0.9912696131422607
2024-01-01 00:02:03,7,descent,0.22363760708996144,433.7084120295708,81.3799086761442,2812.10111114518,0,none,0.24402009603951047
2024-01-01 00:02:04,1,descent,0.1304841613084516,471.7018832260792,70.78391089142369,3290.3003171940213,0,none,0.8728169460108463
2024-01-01 00:02:05,4,landing,0.2516429064432791,414.6187669994,71.0381851487586,2836.611698140119,0,none,0.9113013346726141
2024-01-01 00:02:06,4,cruise,0.14304251342386332,466.6700117166362,77.57037349306248,3018.3095713883617,0,none,0.8175547811470192
2024-01-01 00:02:07,5,cruise,0.23070992757121755,331.4293318889534,78.24966866345191,3138.938486737683,0,none,0.11408401655312861
2024-01-01 00:02:08,7,descent,0.14470831277035712,308.4978773658159,80.94951860227266,3166.5773150201826,0,none,0.8541130070213316
2024-01-01 00:02:09,7,cruise,0.16133968978189214,412.132217002876,67.95370126702178,3098.709593737028,0,none,0.6637779396108081
2024-01-01 00:02:10,4,cruise,0.1521825432034759,370.6827477870376,81.578967063598,2959.814107757656,0,none,0.6808239747654304
2024-01-01 00:02:11,7,climb,0.206947929464086,443.9382480829977,70.49284899613504,2630.48316710007,0,none,0.7865315770706082
2024-01-01 00:02:12,3,descent,0.19022327431877173,384.4778009728169,81.67336892067839,3016.4705610138276,0,none,0.49053733716241177
2024-01-01 00:02:13,6,takeoff,0.22544547188153458,407.35961874792594,66.92288458550445,2566.3008608678533,0,none,0.2671572005751427
2024-01-01 00:02:14,2,landing,0.19906825806634462,404.0491914037249,69.43022913951029,3113.515866036959,0,none,0.5749321773654529
2024-01-01 00:02:15,10,cruise,0.12410632732064807,405.64419974502715,83.60507737212524,2804.2679641449813,0,none,0.10867545494208752
2024-01-01 00:02:16,9,takeoff,0.21379062340489877,372.8677256093595,83.88018818630077,2968.094230698751,0,none,0.6748051052609645
2024-01-01 00:02:17,5,cruise,0.11189171747835654,331.7675934181557,75.50167670414056,2897.6934689903032,0,none,0.48294093473060973
2024-01-01 00:02:18,6,preflight,0.15580730034754986,389.04042276405886,73.35355257997861,3113.2024613846456,1,fatigue,0.7123946780340285
2024-01-01 00:02:19,4,cruise,0.18180433339604993,472.50208525158274,74.91973135228473,2841.9792558498993,0,none,0.18582209401952354
2024-01-01 00:02:20,10,landing,0.17833982964051778,369.55858537690045,77.07363975461246,3051.2423420255363,0,none,0.04128282800550087
2024-01-01 00:02:21,7,descent,0.11762936697469872,369.2826700637038,77.52405311840862,3036.909740826451,0,none,0.6112697845853355
2024-01-01 00:02:22,9,takeoff,0.2685579776769096,407.8823713434245,73.52633715352646,3013.154010725913,0,none,0.6588309424840202
2024-01-01 00:02:23,7,takeoff,0.282400139502835,341.14487456789425,65.32263376914966,3078.535127164742,0,none,0.49829195240938184
2024-01-01 00:02:24,1,descent,0.3125387552154475,450.1744083512163,72.28148215920132,2759.50261902675,1,corrosion,0.8624107099417545
2024-01-01 00:02:25,1,landing,0.25738257087448285,345.9132273106098,67.22498358165441,2766.8222279447587,1,oil_leak,0.6803762085098002
2024-01-01 00:02:26,9,cruise,0.18022767306048634,385.53513924513254,78.82905310827996,3286.6951438531464,0,none,0.8481960168372141
2024-01-01 00:02:27,9,cruise,0.17936602395257126,526.9454186813368,76.84446750790181,2692.025481457019,0,none,0.2881185949133521
2024-01-01 00:02:28,4,cruise,0.17660530819133874,342.87178814721284,74.44375609489168,3433.2695629879227,0,none,0.24310833090311545
2024-01-01 00:02:29,9,descent,0.2992818843112888,473.6185358763684,73.74616287656393,2972.4474394291487,0,none,0.26114533339683754
2024-01-01 00:02:30,3,cruise,0.19422292655174198,406.0624083595734,84.83052120291967,2829.9041230354005,0,none,0.030518475263332068
2024-01-01 00:02:31,7,climb,0.26346164534601135,413.1159068741196,80.7319683776957,3172.229708492959,0,none,0.9006240725048469
2024-01-01 00:02:32,6,climb,0.25957174888597195,359.53193838746665,76.02660533777002,2887.5533229857338,0,none,0.9991865652470032
2024-01-01 00:02:33,8,descent,0.20947739280404354,439.9375305617385,72.30975425252507,3067.639364162615,0,none,0.8165225494036517
2024-01-01 00:02:34,9,preflight,0.12741795781352477,381.70375935424335,81.44998618514643,3248.6162997044753,0,none,0.412596093489904
2024-01-01 00:02:35,5,cruise,0.19530406806745423,342.61074263263,75.55250196373277,3142.6510412212783,0,none,0.35393355611116406
2024-01-01 00:02:36,1,cruise,0.20734831381064764,472.7830201571444,71.75835679326286,3085.2986891364453,1,bearing_wear,0.5585246541433033
2024-01-01 00:02:37,3,takeoff,0.26389606449514924,380.7075553635548,72.0470712965637,3130.9262870151533,0,none,0.5099451089522212
2024-01-01 00:02:38,10,takeoff,0.2009728956050146,307.0308276422156,78.30930859195529,3008.0147954496515,1,corrosion,0.8592260508743159
2024-01-01 00:02:39,8,descent,0.1395697218187597,386.56465493753495,79.76160070882531,3162.218929537704,1,corrosion,0.8130286018738099
2024-01-01 00:02:40,6,descent,0.24939549988658527,440.4034756330054,78.17800204134865,2785.444334780967,0,none,0.3238179864305918
2024-01-01 00:02:41,8,descent,0.18862293387512563,432.41809023333315,78.28778391982883,3291.8232089815265,0,none,0.9988249107152687
2024-01-01 00:02:42,9,descent,0.0727375225181732,367.9560431809313,73.47864577331038,2968.758688965885,0,none,0.9781747639356474
2024-01-01 00:02:43,4,cruise,0.21624922872883728,351.12594351073864,72.27909160413057,3035.4363658868324,0,none,0.88519175515735
2024-01-01 00:02:44,1,descent,0.2250385647060105,331.6911395395529,75.74290665741202,2937.2897918716126,0,none,0.4046286876201156
2024-01-01 00:02:45,1,cruise,0.1578530903567106,398.8618414160854,74.58987674697876,3121.2221675895917,1,blade_damage,0.5564880783566386
2024-01-01 00:02:46,10,cruise,0.19039770996884559,407.54978706363,69.99603469400977,3210.8247196964962,0,none,0.28339320322423034
2024-01-01 00:02:47,4,landing,0.2328858512986975,435.44803403685154,74.83875053667228,2801.586093327266,0,none,0.2547546707536458
2024-01-01 00:02:48,7,climb,0.21658924006011415,392.54828847262365,78.44983585319054,2986.143472116287,1,oil_leak,0.962182205786715
2024-01-01 00:02:49,2,cruise,0.12186715249425005,391.06661171725915,73.04808156317193,3033.971085083535,0,none,0.8602628931775573
2024-01-01 00:02:50,3,cruise,0.2626775083248684,386.07534658704697,82.93626039287685,3087.26467938265,0,none,0.09747320904015111
2024-01-01 00:02:51,1,takeoff,0.28531653097693255,407.63508497093574,68.74091787301748,2941.6881760774118,0,none,0.5653058875837325
2024-01-01 00:02:52,5,takeoff,0.17449080569840789,393.31677721800617,70.87923303250192,2913.608322513467,0,none,0.6097383568730774
2024-01-01 00:02:53,1,descent,0.10450642135387067,446.9543627757998,72.13607102090005,3177.220436706144,0,none,0.579797760724914
2024-01-01 00:02:54,8,landing,0.2385556403401476,415.5422485885762,79.11245158602806,3101.7275815337757,1,fatigue,0.6544604073945606
2024-01-01 00:02:55,1,cruise,0.16634537804109534,405.4000969114655,76.06190656288025,3043.092945556407,0,none,0.06412914475313725
2024-01-01 00:02:56,1,takeoff,0.22677243975426253,397.9133772350577,70.56972855321807,3249.8810574634977,0,none,0.8949918773219845
2024-01-01 00:02:57,2,takeoff,0.3101085233283519,352.9087728148299,65.63864326488584,2732.4544710346813,0,none,0.5745124051863428
2024-01-01 00:02:58,2,descent,0.12268462104055744,399.967372895149,69.06628593173255,3159.6905372269107,0,none,0.7679044332055243
2024-01-01 00:02:59,6,cruise,0.1601689560093838,367.6735890090405,66.23358761672327,3074.7255239248902,0,none,0.3644370012981797
2024-01-01 00:03:00,7,cruise,0.19027602032257757,417.32755135461576,79.36737828040236,2709.0159796853386,0,none,0.04250227001350082
2024-01-01 00:03:01,5,cruise,0.2645839180679471,389.5570475223687,69.70458289829062,3233.265436348124,0,none,0.2595653091850735
2024-01-01 00:03:02,1,cruise,0.3777808564776638,483.21573107121554,78.40281421468747,3117.9726568786095,0,none,0.07336565938054018
2024-01-01 00:03:03,1,cruise,0.2123542593549814,336.9024653886237,77.71901611632462,3144.6683620787812,0,none,0.07824125048126851
2024-01-01 00:03:04,3,descent,0.11838886296377403,244.97408423123156,80.9579419815756,2939.268844554044,0,none,0.2144593448281178
2024-01-01 00:03:05,2,cruise,0.18272393128743886,413.3831518962214,71.42671441840093,3152.5178653022194,0,none,0.6335781342749734
2024-01-01 00:03:06,5,cruise,0.1612568256881008,367.8376705153486,77.02363007466855,2853.81212758594,0,none,0.8177709189699904
2024-01-01 00:03:07,10,cruise,0.23607927388428948,408.05303032064506,75.60841713566603,2730.9164191105633,0,none,0.8213570309273026
2024-01-01 00:03:08,6,descent,0.21884423516494667,338.2181088256324,75.62233325298185,2997.388934102562,0,none,0.9377565289346528
2024-01-01 00:03:09,7,cruise,0.1479093315997701,495.4479870632706,74.90492023774905,3135.0018388417216,0,none,0.6563815970142906
2024-01-01 00:03:10,4,takeoff,0.15832572878764345,380.6744398710172,79.20957433885194,3202.985120997522,0,none,0.019860941585589043
2024-01-01 00:03:11,7,cruise,0.1819971388712831,364.6027214603212,78.6628230893382,3030.13815505261,0,none,0.3774024351143124
2024-01-01 00:03:12,8,climb,0.18803208449686254,494.52460808384893,74.98740032668482,3014.7067442097923,0,none,0.11146044687429058
2024-01-01 00:03:13,1,descent,0.19789055419152113,442.0171575200205,72.70300890335179,3202.8640932088074,0,none,0.7774647472198157
2024-01-01 00:03:14,6,cruise,0.20244366075972084,469.47553220599565,72.12816233527069,2933.2127115895732,0,none,0.11968910434299262
2024-01-01 00:03:15,8,landing,0.2617425268867269,391.39116194603696,75.17714073958764,2887.575106080138,0,none,0.10592245457544058
2024-01-01 00:03:16,5,takeoff,0.180189449398928,402.3454904082428,76.10911292633908,3323.647762658728,0,none,0.028208631633960812
2024-01-01 00:03:17,4,descent,0.17282165798767085,370.1636852250361,74.54269647821455,2944.4477220359618,0,none,0.9555027819911948
2024-01-01 00:03:18,2,cruise,0.1330612989555059,364.3263790519328,68.54101887834567,3183.322797631035,0,none,0.7857100573030863
2024-01-01 00:03:19,6,descent,0.18880703836912377,419.9119289529499,73.47670647711186,3271.9260751112756,0,none,0.33331081768704296
2024-01-01 00:03:20,6,cruise,0.21280981230965246,381.5773822413809,72.36459477299614,3042.0012023908102,0,none,0.3764393367977025
2024-01-01 00:03:21,1,cruise,0.11379518192034105,511.040956018477,75.07539747496399,3052.7703956732835,0,none,0.05942842871222309
2024-01-01 00:03:22,9,descent,0.18287857033027138,442.12626789150954,87.68079050436327,3359.560792691683,0,none,0.15791692602676777
2024-01-01 00:03:23,6,climb,0.2580147064960022,494.16307834333713,77.15076904747656,2738.4055455762127,0,none,0.31145137382027
2024-01-01 00:03:24,3,climb,0.23241530213506056,288.5659907787323,81.31120678536703,2735.0136812282444,1,crack_detection,0.8273650281236165
2024-01-01 00:03:25,4,cruise,0.21867165863803964,494.7710503393598,71.57958218919967,3163.1077466238557,0,none,0.6199764136702502
2024-01-01 00:03:26,4,cruise,0.23106061494872526,280.7526809488253,75.10943645655686,2918.248884763485,0,none,0.35033235038796995
2024-01-01 00:03:27,3,climb,0.17131478650551876,336.95444321615923,81.14337907718485,3172.299038861361,0,none,0.9546005138342144
2024-01-01 00:03:28,10,climb,0.1646540107047019,312.36764919336895,67.09778834817013,2988.7145144123824,0,none,0.34279420998437427
2024-01-01 00:03:29,3,climb,0.26359543903690785,412.15245701734256,73.8329258853801,3166.5544099693066,0,none,0.9415953599678933
